data;cliente_id;unid
05/01/2023;279084;33
10/01/2023;534480;33
06/02/2023;937168;33
10/02/2023;806556;33
13/02/2023;667967;33
11/02/2023;494727;33
22/03/2023;532676;33
16/02/2023;728385;33
11/03/2023;112864;33
24/03/2023;384569;33
31/03/2023;376399;33
03/01/2023;564932;33
04/01/2023;32396;33
10/01/2023;674837;33
12/01/2023;219547;33
01/02/2023;132406;33
03/02/2023;54392;33
10/02/2023;235455;33
13/02/2023;416018;33
04/03/2023;818475;33
27/02/2023;153462;33
02/02/2023;8320;33
13/02/2023;968997;33
01/03/2023;209232;33
13/01/2023;721329;33
19/01/2023;806556;33
30/03/2023;441765;33
17/03/2023;274419;33
05/02/2023;732663;33
24/01/2023;133446;33
18/02/2023;416018;33
20/02/2023;108420;33
06/03/2023;112864;33
25/02/2023;197453;33
08/03/2023;112864;33
07/03/2023;236459;33
09/03/2023;192056;33
11/03/2023;219547;33
17/01/2023;558188;33
20/01/2023;349666;33
26/01/2023;192056;33
27/01/2023;219547;33
07/02/2023;435840;33
03/02/2023;349666;33
08/02/2023;197453;33
31/01/2023;370631;33
01/02/2023;728385;33
20/02/2023;288838;33
18/02/2023;806556;33
09/03/2023;374990;33
21/03/2023;192056;33
24/03/2023;153462;33
25/03/2023;197453;33
01/01/2023;445426;33
02/03/2023;328946;33
06/03/2023;328946;33
05/03/2023;284042;33
21/03/2023;107221;33
12/02/2023;445426;33
03/03/2023;454646;33
12/01/2023;192056;33
08/01/2023;197453;33
23/01/2023;732663;33
10/02/2023;139986;33
15/02/2023;181963;33
21/02/2023;806556;33
21/02/2023;120406;33
02/03/2023;236459;33
11/03/2023;431791;33
19/03/2023;197453;33
22/03/2023;349666;33
02/01/2023;431791;33
13/01/2023;558188;33
02/02/2023;511529;33
04/02/2023;454646;33
18/03/2023;445426;33
05/01/2023;148521;32
02/01/2023;133446;32
14/01/2023;656964;32
12/01/2023;728385;32
23/01/2023;307693;32
09/02/2023;114990;32
15/01/2023;368665;32
16/01/2023;32396;32
27/01/2023;326476;32
25/01/2023;197453;32
07/02/2023;674837;32
10/02/2023;383309;32
15/02/2023;616408;32
15/02/2023;656964;32
04/03/2023;936853;32
30/01/2023;868428;32
30/01/2023;674837;32
02/02/2023;674837;32
03/02/2023;708656;32
23/02/2023;345827;32
29/03/2023;868428;32
21/03/2023;573747;32
23/03/2023;355840;32
22/02/2023;118986;32
27/02/2023;618580;32
04/03/2023;172654;32
10/03/2023;345827;32
15/01/2023;657256;32
02/01/2023;262140;32
07/01/2023;140891;32
08/01/2023;368665;32
28/03/2023;427309;32
02/01/2023;112864;32
23/01/2023;331860;32
20/01/2023;122298;32
22/01/2023;251728;32
22/01/2023;656964;32
01/02/2023;435840;32
06/02/2023;345827;32
31/01/2023;32396;32
07/02/2023;725816;32
09/02/2023;32396;32
14/02/2023;352726;32
22/02/2023;564932;32
28/02/2023;132406;32
26/03/2023;438868;32
28/03/2023;586250;32
07/02/2023;271648;32
15/02/2023;721329;32
17/02/2023;271648;32
22/02/2023;376399;32
11/03/2023;384569;32
16/03/2023;667967;32
20/03/2023;112864;32
29/03/2023;274419;32
02/01/2023;427777;32
09/01/2023;708656;32
19/01/2023;211406;32
29/01/2023;531898;32
10/02/2023;404648;32
16/02/2023;209232;32
20/03/2023;494727;32
07/03/2023;123224;32
09/03/2023;435840;32
12/03/2023;435840;32
16/03/2023;725816;32
25/03/2023;439127;32
26/03/2023;180049;32
29/03/2023;133446;32
06/01/2023;667967;32
05/01/2023;494189;32
12/01/2023;494727;32
23/01/2023;219547;32
27/01/2023;806556;32
01/02/2023;197453;32
17/02/2023;806556;32
28/02/2023;403536;32
20/01/2023;279084;32
26/01/2023;500625;32
26/03/2023;257763;32
30/03/2023;197453;32
14/03/2023;721329;32
30/03/2023;368442;32
11/01/2023;486954;32
13/01/2023;725816;32
17/01/2023;728385;32
14/01/2023;307693;32
23/01/2023;725816;32
26/01/2023;148521;32
01/02/2023;674837;32
08/02/2023;355840;32
08/02/2023;725816;32
16/02/2023;656964;32
24/02/2023;311367;32
24/02/2023;352726;32
04/03/2023;934110;32
07/03/2023;172654;32
06/03/2023;564932;32
02/01/2023;148305;32
09/03/2023;8320;32
12/03/2023;431791;32
18/01/2023;192056;32
16/01/2023;197861;32
19/01/2023;732663;32
03/02/2023;139986;32
16/03/2023;573747;32
12/03/2023;315422;32
20/03/2023;438868;32
14/01/2023;112864;32
22/02/2023;236964;32
21/01/2023;108420;32
31/01/2023;403536;32
07/02/2023;388700;32
16/02/2023;403536;32
27/02/2023;130884;32
15/03/2023;236964;32
10/03/2023;112864;32
13/02/2023;486954;32
18/02/2023;532676;32
11/03/2023;806556;32
23/03/2023;667967;32
23/03/2023;494727;32
25/03/2023;431791;32
04/01/2023;577716;32
16/01/2023;728385;32
26/01/2023;721329;32
24/01/2023;435840;32
26/01/2023;349666;32
31/01/2023;139986;32
07/02/2023;721329;32
17/02/2023;435840;32
12/02/2023;219547;32
02/02/2023;488079;32
11/02/2023;555723;32
19/02/2023;445426;32
12/03/2023;161714;32
28/03/2023;532676;32
31/03/2023;192056;32
26/02/2023;279084;32
27/03/2023;310135;32
23/02/2023;197453;32
20/02/2023;186677;32
08/03/2023;310135;32
06/03/2023;193366;32
16/01/2023;118986;32
22/01/2023;431791;32
23/01/2023;349666;32
14/02/2023;181963;32
04/02/2023;806556;32
24/02/2023;181963;32
07/03/2023;219547;32
22/03/2023;197453;32
17/01/2023;186677;32
22/01/2023;284042;32
09/02/2023;968997;32
25/02/2023;232014;32
19/02/2023;284042;32
09/01/2023;307693;31
10/01/2023;321622;31
05/01/2023;725816;31
07/01/2023;564932;31
08/01/2023;164682;31
09/01/2023;674837;31
11/01/2023;216079;31
19/01/2023;674837;31
20/01/2023;427309;31
23/01/2023;486954;31
24/01/2023;506866;31
17/01/2023;54392;31
27/01/2023;32396;31
27/01/2023;422039;31
07/02/2023;216079;31
16/02/2023;489691;31
16/02/2023;554802;31
16/02/2023;130884;31
20/02/2023;616408;31
25/02/2023;235455;31
26/02/2023;219547;31
05/03/2023;674837;31
07/02/2023;307693;31
12/02/2023;531226;31
17/02/2023;674837;31
19/02/2023;548161;31
19/02/2023;616408;31
13/03/2023;345827;31
16/03/2023;818475;31
18/03/2023;573747;31
23/03/2023;153462;31
22/02/2023;54392;31
27/02/2023;172654;31
27/02/2023;427777;31
04/03/2023;292090;31
05/03/2023;232770;31
06/03/2023;604502;31
09/03/2023;209232;31
02/01/2023;818475;31
04/01/2023;8320;31
08/01/2023;674837;31
12/01/2023;446376;31
11/01/2023;771940;31
13/01/2023;564932;31
17/01/2023;148305;31
14/03/2023;934110;31
15/03/2023;130884;31
08/01/2023;331860;31
11/01/2023;934110;31
14/01/2023;555723;31
19/01/2023;366691;31
19/01/2023;219547;31
21/01/2023;209232;31
24/01/2023;548161;31
31/01/2023;114990;31
06/02/2023;531226;31
06/02/2023;656964;31
13/02/2023;616408;31
17/02/2023;148521;31
17/02/2023;130884;31
18/02/2023;352726;31
20/02/2023;604502;31
21/02/2023;219547;31
23/02/2023;586250;31
02/03/2023;132406;31
20/03/2023;624866;31
24/03/2023;439127;31
11/02/2023;133446;31
03/03/2023;133446;31
22/02/2023;667967;31
10/03/2023;331860;31
31/03/2023;937168;31
13/01/2023;112864;31
06/01/2023;117577;31
16/01/2023;371965;31
12/01/2023;721329;31
31/01/2023;443736;31
14/02/2023;127740;31
21/03/2023;331860;31
05/03/2023;286415;31
10/03/2023;383309;31
10/03/2023;132406;31
15/03/2023;422039;31
15/03/2023;416018;31
20/03/2023;937168;31
28/03/2023;133446;31
30/03/2023;489691;31
02/01/2023;135679;31
08/01/2023;118986;31
09/01/2023;732663;31
15/01/2023;355840;31
02/02/2023;139986;31
15/01/2023;236964;31
03/02/2023;368509;31
06/02/2023;349666;31
14/02/2023;431791;31
16/02/2023;721329;31
18/02/2023;510291;31
25/01/2023;667967;31
06/03/2023;288838;31
24/03/2023;368509;31
17/02/2023;431791;31
28/03/2023;530369;31
03/03/2023;271648;31
22/03/2023;934110;31
24/03/2023;197453;31
03/01/2023;725816;31
18/01/2023;103740;31
25/01/2023;368507;31
22/01/2023;197453;31
22/01/2023;235455;31
22/01/2023;674837;31
01/02/2023;367192;31
13/02/2023;345827;31
15/02/2023;564932;31
22/02/2023;531226;31
23/02/2023;564932;31
23/02/2023;212816;31
07/02/2023;368507;31
06/02/2023;511529;31
09/02/2023;511529;31
01/03/2023;725816;31
02/03/2023;209232;31
01/01/2023;161714;31
24/03/2023;445426;31
26/03/2023;274419;31
27/03/2023;209232;31
29/03/2023;209232;31
06/01/2023;211406;31
08/01/2023;371965;31
21/01/2023;149825;31
23/01/2023;192056;31
01/02/2023;721329;31
24/01/2023;431791;31
02/02/2023;388700;31
20/02/2023;510291;31
04/03/2023;403536;31
09/03/2023;331860;31
10/03/2023;368442;31
20/02/2023;368509;31
11/02/2023;806556;31
21/02/2023;286415;31
14/03/2023;139986;31
20/03/2023;532676;31
28/03/2023;431791;31
07/01/2023;570154;31
24/01/2023;721329;31
24/01/2023;728385;31
06/02/2023;370631;31
19/02/2023;316567;31
26/02/2023;197453;31
11/03/2023;403536;31
17/03/2023;192056;31
22/03/2023;257763;31
29/03/2023;219547;31
06/03/2023;530369;31
06/03/2023;598393;31
25/03/2023;445426;31
24/01/2023;234426;31
24/01/2023;511529;31
03/02/2023;511529;31
12/02/2023;8320;31
22/02/2023;728385;31
28/02/2023;107221;31
15/03/2023;232014;31
17/03/2023;441765;31
11/01/2023;148305;31
02/02/2023;219547;31
02/03/2023;368509;31
25/03/2023;256048;31
02/01/2023;454646;31
30/01/2023;310135;31
02/02/2023;370631;31
27/02/2023;197453;31
04/03/2023;328946;31
14/03/2023;700174;31
02/01/2023;725816;30
03/01/2023;211406;30
07/01/2023;674837;30
12/01/2023;132406;30
15/01/2023;548161;30
19/01/2023;114990;30
17/01/2023;548161;30
24/01/2023;32396;30
25/01/2023;446376;30
03/02/2023;132406;30
28/01/2023;135679;30
01/02/2023;148521;30
13/01/2023;251728;30
20/01/2023;728385;30
23/01/2023;235455;30
25/01/2023;362892;30
27/01/2023;674837;30
06/02/2023;197453;30
07/02/2023;531226;30
10/02/2023;345827;30
10/02/2023;405704;30
11/02/2023;674837;30
03/03/2023;725816;30
03/02/2023;122298;30
09/02/2023;209232;30
11/02/2023;219547;30
18/02/2023;405704;30
11/03/2023;483014;30
26/02/2023;32396;30
26/02/2023;109662;30
07/03/2023;190122;30
06/03/2023;586250;30
07/03/2023;604502;30
07/03/2023;937168;30
08/03/2023;172654;30
06/01/2023;164682;30
07/01/2023;211406;30
16/01/2023;656964;30
11/03/2023;315422;30
05/01/2023;113222;30
16/01/2023;667967;30
17/01/2023;362892;30
31/01/2023;8320;30
03/02/2023;564932;30
15/02/2023;54392;30
25/02/2023;586250;30
01/03/2023;172654;30
03/03/2023;416018;30
23/03/2023;103336;30
31/03/2023;141389;30
30/01/2023;443736;30
21/02/2023;271648;30
11/03/2023;229935;30
29/03/2023;483014;30
05/01/2023;331860;30
24/03/2023;728385;30
27/01/2023;500625;30
26/01/2023;149825;30
10/02/2023;112409;30
22/02/2023;403536;30
08/03/2023;345827;30
08/03/2023;435840;30
11/03/2023;564932;30
21/03/2023;316567;30
01/01/2023;384569;30
02/01/2023;708656;30
09/01/2023;112864;30
03/01/2023;494189;30
06/01/2023;373921;30
13/01/2023;708656;30
08/01/2023;373921;30
16/01/2023;192056;30
16/01/2023;431791;30
17/01/2023;701878;30
25/01/2023;219547;30
16/01/2023;346175;30
06/02/2023;192056;30
13/02/2023;148219;30
19/02/2023;286415;30
28/01/2023;130884;30
31/01/2023;271648;30
31/01/2023;149825;30
03/02/2023;112409;30
27/03/2023;192056;30
25/02/2023;403536;30
02/03/2023;376399;30
05/03/2023;531898;30
17/03/2023;667967;30
28/03/2023;376399;30
04/01/2023;368507;30
10/01/2023;527444;30
05/01/2023;366691;30
09/01/2023;148305;30
12/01/2023;8320;30
14/01/2023;548161;30
21/01/2023;153462;30
22/01/2023;118986;30
23/01/2023;32396;30
23/01/2023;197453;30
29/01/2023;345827;30
05/02/2023;489691;30
09/02/2023;405704;30
11/02/2023;197453;30
16/02/2023;604502;30
23/02/2023;616408;30
24/02/2023;564932;30
27/02/2023;586250;30
31/01/2023;368507;30
29/01/2023;479008;30
24/02/2023;968997;30
24/02/2023;370631;30
08/03/2023;132406;30
05/01/2023;148219;30
12/01/2023;732663;30
14/03/2023;656964;30
22/03/2023;564932;30
27/03/2023;725816;30
29/03/2023;32396;30
09/01/2023;331860;30
13/01/2023;197861;30
09/02/2023;435840;30
19/01/2023;241735;30
29/01/2023;384569;30
27/02/2023;108420;30
16/02/2023;197453;30
20/02/2023;445426;30
24/02/2023;532676;30
01/03/2023;732663;30
12/03/2023;546823;30
24/03/2023;806556;30
30/03/2023;192056;30
16/03/2023;331860;30
18/03/2023;322023;30
24/03/2023;108420;30
28/03/2023;186677;30
04/01/2023;496392;30
07/01/2023;148219;30
20/01/2023;197453;30
21/01/2023;806556;30
08/02/2023;721329;30
06/02/2023;366691;30
06/02/2023;139986;30
16/02/2023;806556;30
24/02/2023;232014;30
19/02/2023;806556;30
11/03/2023;181963;30
15/03/2023;192056;30
30/03/2023;437504;30
02/02/2023;197453;30
11/03/2023;310135;30
11/02/2023;139986;30
27/02/2023;104852;30
06/03/2023;532676;30
14/03/2023;349666;30
25/03/2023;219547;30
30/03/2023;721329;30
26/02/2023;530369;30
27/02/2023;728385;30
01/03/2023;454646;30
11/03/2023;486954;30
12/03/2023;555723;30
21/03/2023;445426;30
11/01/2023;132406;29
03/01/2023;124873;29
12/01/2023;387504;29
02/01/2023;166843;29
06/01/2023;725816;29
19/01/2023;416;29
17/01/2023;103740;29
18/01/2023;32396;29
25/01/2023;656964;29
29/01/2023;326476;29
17/01/2023;564932;29
23/01/2023;148521;29
31/01/2023;212816;29
31/01/2023;133446;29
01/02/2023;32396;29
10/02/2023;674837;29
13/02/2023;548161;29
28/02/2023;307693;29
04/03/2023;564932;29
04/03/2023;604502;29
04/03/2023;153462;29
06/03/2023;352726;29
11/02/2023;345827;29
06/02/2023;486954;29
01/03/2023;105812;29
12/02/2023;405704;29
14/03/2023;105812;29
20/03/2023;120406;29
20/03/2023;564932;29
22/03/2023;232770;29
27/02/2023;133446;29
01/03/2023;416018;29
04/03/2023;427777;29
10/01/2023;114990;29
15/01/2023;54392;29
15/01/2023;387504;29
12/03/2023;274419;29
26/01/2023;428902;29
21/01/2023;235455;29
26/01/2023;32396;29
29/01/2023;630104;29
31/01/2023;366691;29
05/02/2023;251728;29
06/02/2023;674837;29
10/02/2023;54392;29
13/02/2023;728385;29
17/02/2023;54392;29
20/02/2023;818475;29
20/02/2023;352726;29
20/02/2023;564932;29
02/03/2023;54392;29
26/01/2023;388700;29
18/02/2023;403536;29
22/02/2023;443736;29
26/02/2023;403536;29
28/02/2023;494727;29
05/03/2023;112864;29
07/03/2023;368442;29
31/03/2023;161616;29
24/03/2023;667967;29
07/01/2023;149825;29
07/01/2023;331860;29
10/01/2023;149825;29
23/01/2023;388700;29
25/01/2023;346175;29
27/01/2023;531898;29
26/01/2023;271648;29
29/01/2023;388700;29
11/02/2023;108420;29
12/02/2023;431791;29
20/02/2023;443736;29
21/02/2023;236964;29
15/03/2023;667967;29
10/03/2023;494727;29
28/03/2023;236964;29
29/03/2023;108420;29
06/03/2023;132406;29
15/03/2023;564932;29
16/03/2023;105812;29
25/03/2023;32396;29
27/03/2023;573747;29
13/01/2023;534480;29
05/01/2023;327080;29
05/01/2023;148305;29
29/01/2023;431791;29
29/01/2023;197453;29
18/01/2023;130884;29
03/02/2023;149825;29
12/02/2023;553124;29
24/02/2023;667967;29
22/02/2023;271648;29
31/03/2023;196451;29
20/03/2023;368442;29
27/03/2023;108420;29
10/01/2023;570154;29
01/01/2023;771940;29
06/01/2023;496392;29
13/01/2023;326476;29
12/01/2023;486954;29
17/01/2023;656964;29
17/01/2023;674837;29
19/01/2023;506866;29
25/01/2023;674837;29
02/02/2023;435840;29
01/02/2023;656964;29
26/02/2023;725816;29
26/02/2023;284042;29
01/03/2023;235455;29
28/02/2023;345827;29
01/03/2023;728385;29
04/03/2023;235455;29
09/03/2023;564932;29
06/01/2023;148219;29
08/01/2023;192056;29
26/03/2023;445426;29
13/03/2023;573747;29
15/03/2023;573747;29
13/03/2023;564932;29
28/03/2023;728385;29
28/03/2023;656964;29
30/03/2023;130884;29
03/01/2023;427777;29
16/02/2023;108420;29
17/02/2023;531898;29
23/02/2023;403536;29
24/02/2023;108420;29
08/03/2023;416018;29
13/03/2023;133446;29
17/02/2023;721329;29
10/02/2023;431791;29
15/02/2023;192056;29
26/02/2023;431791;29
27/02/2023;732663;29
28/02/2023;175303;29
06/03/2023;175303;29
07/03/2023;448676;29
09/03/2023;355840;29
13/03/2023;806556;29
16/03/2023;192056;29
21/03/2023;197453;29
16/03/2023;494727;29
29/03/2023;376399;29
17/01/2023;139986;29
23/01/2023;806556;29
28/01/2023;435840;29
04/02/2023;192056;29
13/02/2023;366691;29
14/02/2023;448676;29
15/02/2023;431791;29
18/02/2023;181963;29
30/01/2023;479008;29
07/02/2023;212816;29
20/02/2023;219547;29
22/02/2023;181963;29
23/02/2023;806556;29
25/02/2023;192056;29
11/03/2023;437504;29
01/01/2023;284042;29
10/01/2023;558188;29
10/01/2023;427777;29
28/02/2023;197453;29
22/03/2023;107221;29
21/03/2023;577716;29
22/03/2023;114345;29
02/02/2023;255789;29
12/02/2023;288838;29
04/03/2023;445426;29
27/02/2023;555723;29
08/03/2023;443736;29
16/03/2023;700174;29
03/01/2023;424677;29
17/01/2023;226675;29
14/01/2023;120406;29
06/03/2023;148219;29
14/01/2023;368507;29
31/01/2023;310135;29
07/02/2023;532676;29
03/02/2023;370631;29
09/03/2023;432944;29
16/03/2023;8320;29
13/03/2023;432944;29
28/03/2023;107221;29
13/01/2023;486954;28
11/01/2023;527444;28
04/01/2023;362892;28
09/01/2023;368442;28
15/01/2023;307693;28
12/01/2023;771940;28
20/01/2023;674837;28
25/01/2023;209232;28
26/01/2023;435840;28
06/02/2023;54392;28
12/02/2023;548161;28
13/02/2023;564932;28
22/02/2023;674837;28
02/03/2023;232770;28
03/03/2023;352726;28
03/03/2023;728385;28
14/03/2023;818475;28
30/01/2023;656964;28
02/02/2023;132406;28
01/02/2023;771940;28
02/02/2023;32396;28
04/02/2023;435840;28
08/02/2023;345827;28
17/02/2023;604502;28
09/03/2023;418262;28
10/03/2023;564932;28
20/03/2023;573747;28
21/03/2023;564932;28
23/03/2023;274419;28
08/03/2023;355840;28
02/01/2023;211406;28
06/01/2023;209232;28
13/01/2023;446376;28
12/01/2023;564932;28
14/01/2023;527444;28
14/03/2023;560423;28
29/03/2023;586250;28
28/01/2023;133446;28
03/02/2023;212816;28
03/02/2023;32396;28
08/02/2023;164682;28
10/02/2023;548161;28
12/02/2023;818475;28
17/02/2023;656964;28
24/02/2023;936853;28
01/03/2023;936853;28
22/03/2023;32396;28
26/03/2023;103336;28
29/01/2023;108420;28
01/02/2023;149825;28
06/02/2023;531898;28
13/02/2023;108420;28
22/02/2023;133446;28
18/03/2023;236964;28
12/03/2023;368442;28
16/03/2023;108420;28
29/03/2023;130884;28
03/01/2023;149825;28
29/03/2023;368442;28
15/01/2023;149825;28
17/01/2023;241735;28
25/01/2023;708656;28
30/01/2023;534480;28
03/02/2023;388700;28
09/02/2023;555723;28
16/02/2023;112864;28
14/02/2023;432944;28
22/02/2023;558188;28
23/03/2023;431791;28
30/03/2023;443736;28
31/03/2023;431791;28
05/03/2023;506866;28
22/03/2023;345827;28
26/03/2023;32396;28
31/03/2023;103336;28
11/01/2023;112864;28
05/01/2023;117577;28
06/01/2023;732663;28
12/01/2023;428902;28
18/01/2023;732663;28
21/01/2023;431791;28
27/01/2023;349666;28
14/02/2023;479013;28
27/01/2023;388700;28
24/03/2023;532676;28
19/02/2023;271648;28
21/02/2023;431791;28
11/03/2023;368442;28
06/01/2023;934110;28
08/01/2023;130884;28
10/01/2023;216079;28
07/01/2023;169752;28
09/01/2023;441765;28
12/01/2023;169052;28
17/02/2023;728385;28
21/02/2023;345827;28
24/02/2023;345827;28
28/02/2023;190122;28
27/02/2023;427309;28
30/01/2023;511529;28
30/01/2023;8320;28
08/02/2023;511529;28
02/03/2023;190122;28
03/01/2023;349666;28
10/03/2023;368507;28
12/03/2023;310135;28
07/01/2023;373921;28
17/01/2023;368509;28
23/03/2023;197453;28
20/01/2023;197861;28
15/03/2023;725816;28
15/03/2023;105812;28
21/03/2023;235455;28
25/03/2023;180049;28
31/03/2023;818475;28
31/03/2023;489691;28
03/01/2023;708656;28
22/01/2023;149825;28
10/01/2023;327080;28
04/02/2023;197453;28
19/01/2023;494727;28
07/02/2023;443736;28
03/03/2023;130884;28
08/02/2023;366691;28
02/03/2023;104852;28
11/03/2023;139986;28
10/03/2023;494189;28
29/03/2023;286415;28
22/03/2023;133446;28
29/03/2023;934110;28
31/03/2023;532676;28
11/01/2023;328946;28
25/01/2023;148305;28
29/01/2023;732663;28
09/02/2023;192056;28
09/02/2023;366691;28
11/02/2023;327080;28
22/01/2023;700174;28
25/01/2023;8320;28
04/02/2023;532676;28
20/02/2023;700174;28
21/02/2023;968997;28
28/02/2023;556635;28
03/03/2023;721329;28
12/01/2023;454646;28
08/03/2023;432944;28
11/03/2023;328946;28
14/03/2023;310135;28
30/03/2023;107221;28
31/03/2023;114345;28
11/02/2023;968997;28
05/03/2023;432944;28
21/01/2023;192056;28
02/02/2023;140891;28
14/02/2023;197453;28
15/02/2023;448676;28
21/03/2023;494189;28
20/03/2023;288838;28
25/03/2023;479013;28
06/01/2023;197453;28
06/01/2023;441765;28
12/01/2023;328946;28
18/01/2023;334099;28
19/01/2023;368507;28
22/01/2023;862004;28
28/01/2023;577716;28
15/02/2023;968997;28
23/02/2023;968997;28
20/02/2023;728385;28
24/02/2023;728385;28
02/01/2023;564932;27
04/01/2023;416;27
02/01/2023;114990;27
04/01/2023;377976;27
09/01/2023;132406;27
12/01/2023;674837;27
18/01/2023;132406;27
23/01/2023;209232;27
26/01/2023;367192;27
14/01/2023;326476;27
16/01/2023;368442;27
26/01/2023;548161;27
26/01/2023;209232;27
01/02/2023;122298;27
16/02/2023;564932;27
23/02/2023;405704;27
23/02/2023;674837;27
01/03/2023;190122;27
09/03/2023;818475;27
07/03/2023;140891;27
09/03/2023;235455;27
03/02/2023;216079;27
07/02/2023;936853;27
15/02/2023;489691;27
18/02/2023;708656;27
15/03/2023;937168;27
21/03/2023;725816;27
09/01/2023;496392;27
15/01/2023;326476;27
15/01/2023;564932;27
18/01/2023;148521;27
10/03/2023;435840;27
11/03/2023;420798;27
13/03/2023;274419;27
15/03/2023;934110;27
28/03/2023;32396;27
06/01/2023;153462;27
08/01/2023;454646;27
13/01/2023;868428;27
19/01/2023;54392;27
21/01/2023;32396;27
22/01/2023;307693;27
25/01/2023;164682;27
27/01/2023;377976;27
28/01/2023;251728;27
27/01/2023;209232;27
01/02/2023;542522;27
11/02/2023;548161;27
24/02/2023;235455;27
23/02/2023;274419;27
27/02/2023;32396;27
28/02/2023;172654;27
01/03/2023;564932;27
17/03/2023;728385;27
19/03/2023;414431;27
24/03/2023;414431;27
26/03/2023;186677;27
01/02/2023;271648;27
11/02/2023;431791;27
18/02/2023;133446;27
12/03/2023;127740;27
13/03/2023;368442;27
25/03/2023;117577;27
31/03/2023;483014;27
02/01/2023;553124;27
04/01/2023;482525;27
04/01/2023;117577;27
27/03/2023;186677;27
30/03/2023;934110;27
11/01/2023;183436;27
17/01/2023;600715;27
18/01/2023;443736;27
20/01/2023;526640;27
28/01/2023;307693;27
31/01/2023;388700;27
06/02/2023;721329;27
09/02/2023;431791;27
24/02/2023;133446;27
02/03/2023;271648;27
10/03/2023;667967;27
17/03/2023;236964;27
17/03/2023;331860;27
27/03/2023;376399;27
15/03/2023;54392;27
31/03/2023;345827;27
30/03/2023;355840;27
04/01/2023;349666;27
17/01/2023;435840;27
17/01/2023;534480;27
08/01/2023;732663;27
12/01/2023;197453;27
18/01/2023;368552;27
21/01/2023;349666;27
31/01/2023;721329;27
29/01/2023;349666;27
08/02/2023;139986;27
13/02/2023;721329;27
24/02/2023;192056;27
26/02/2023;192056;27
29/03/2023;192056;27
08/03/2023;721329;27
06/03/2023;192056;27
30/01/2023;416018;27
13/03/2023;403536;27
11/02/2023;149825;27
20/03/2023;192056;27
24/03/2023;219547;27
22/03/2023;196451;27
15/02/2023;108420;27
17/02/2023;279084;27
10/03/2023;127740;27
11/03/2023;416018;27
11/03/2023;108420;27
26/03/2023;431791;27
31/03/2023;432944;27
11/01/2023;325671;27
08/01/2023;334099;27
20/01/2023;328946;27
18/01/2023;54392;27
29/01/2023;416018;27
14/02/2023;212816;27
11/02/2023;564932;27
15/02/2023;548161;27
07/02/2023;328946;27
04/03/2023;190122;27
04/03/2023;216079;27
14/03/2023;107221;27
14/01/2023;251728;27
11/03/2023;100614;27
12/03/2023;103336;27
17/03/2023;345827;27
27/03/2023;483014;27
27/03/2023;141330;27
28/03/2023;937168;27
18/01/2023;112864;27
20/01/2023;371965;27
10/02/2023;435840;27
28/01/2023;197453;27
29/01/2023;219547;27
21/02/2023;384569;27
06/03/2023;130884;27
27/02/2023;236964;27
09/02/2023;131434;27
12/02/2023;175303;27
01/03/2023;721329;27
02/03/2023;732663;27
07/03/2023;435840;27
13/03/2023;197453;27
21/03/2023;532676;27
02/01/2023;288838;27
09/01/2023;328946;27
14/01/2023;8320;27
16/01/2023;368507;27
21/01/2023;232014;27
13/01/2023;226675;27
13/01/2023;368552;27
14/01/2023;368509;27
10/02/2023;327080;27
09/02/2023;219547;27
14/02/2023;310135;27
27/01/2023;368507;27
10/02/2023;488079;27
26/02/2023;131434;27
04/03/2023;532676;27
21/03/2023;107997;27
26/03/2023;192056;27
27/03/2023;479013;27
09/03/2023;310135;27
14/03/2023;279084;27
10/03/2023;310135;27
03/01/2023;373921;27
10/01/2023;120406;27
19/01/2023;197453;27
25/01/2023;721329;27
04/03/2023;139986;27
06/03/2023;197861;27
21/03/2023;721329;27
23/03/2023;806556;27
04/01/2023;548952;27
23/01/2023;368507;27
10/02/2023;454646;27
02/03/2023;232014;27
05/03/2023;530369;27
15/03/2023;728385;27
20/03/2023;445426;27
12/03/2023;530369;27
16/03/2023;530369;27
04/01/2023;564932;26
05/01/2023;496392;26
06/01/2023;326476;26
08/01/2023;251728;26
09/01/2023;114990;26
09/01/2023;486954;26
12/01/2023;114990;26
12/01/2023;321622;26
13/01/2023;123224;26
16/01/2023;123224;26
19/01/2023;32396;26
15/01/2023;164445;26
30/01/2023;614038;26
24/01/2023;132406;26
26/01/2023;307693;26
11/02/2023;656964;26
19/02/2023;564932;26
12/03/2023;311367;26
03/03/2023;345827;26
04/02/2023;235455;26
06/02/2023;164682;26
14/02/2023;708656;26
15/02/2023;345827;26
16/02/2023;616408;26
09/03/2023;132406;26
15/03/2023;656964;26
17/03/2023;54392;26
28/02/2023;379505;26
28/02/2023;362892;26
04/03/2023;105812;26
05/03/2023;153462;26
02/01/2023;489691;26
10/01/2023;362892;26
09/01/2023;321622;26
14/03/2023;190122;26
15/03/2023;345827;26
15/03/2023;489691;26
15/03/2023;133446;26
09/01/2023;553124;26
16/01/2023;708656;26
21/01/2023;494727;26
17/01/2023;427309;26
21/01/2023;486954;26
22/01/2023;32396;26
23/01/2023;868428;26
23/01/2023;211406;26
25/01/2023;527444;26
02/02/2023;122298;26
08/02/2023;212816;26
15/02/2023;148521;26
11/02/2023;616408;26
24/02/2023;656964;26
25/02/2023;416018;26
28/02/2023;674837;26
24/03/2023;435840;26
